Plot ID,Sowing date,Harvest date,Width,Length,Row,Column,Replicate,Rack,Accession,AlDe_CalcIcpYldRe_ppm,AlWtGr_CalcIcpTgw_uggrain,AsDe_CalcIcpYldRe_ppm,AsWtGr_CalcIcpTgw_uggrain,AwnPreAb_Vis_0to1 2019-08-07,CaDe_CalcIcpYldRe_ppm,CaWtGr_CalcIcpTgw_uggrain,CdDe_CalcIcpYldRe_ppm,CdWtGr_CalcIcpTgw_uggrain,CoDe_CalcIcpYldRe_ppm,CoWtGr_CalcIcpTgw_uggrain,CrDe_CalcIcpYldRe_ppm,CrWtGr_CalcIcpTgw_uggrain,CuDe_CalcIcpYldRe_ppm,CuWtGr_CalcIcpTgw_uggrain,FeDe_CalcIcpYldRe_ppm,FeWtGr_CalcIcpTgw_uggrain,FrWtGrnPl_Fh_kg,GrnAlCnc_Icp_ppm,GrnAlOff_CalcIcpYld_kgha,GrnAsCnc_Icp_ppm,GrnAsOff_CalcIcpYld_kgha,GrnCaCnc_Icp_ppm,GrnCaOff_CalcIcpYld_kgha,GrnCdCnc_Icp_ppm,GrnCdOff_CalcIcpYld_kgha,GrnCoCnc_Icp_ppm,GrnCoOff_CalcIcpYld_kgha,GrnCrCnc_Icp_ppm,GrnCrOff_CalcIcpYld_kgha,GrnCuCnc_Icp_ppm,GrnCuOff_CalcIcpYld_kgha,GrnFeCnc_Icp_ppm corrected,GrnFeOff_CalcIcpYld_kgha,GrnKCnc_Icp_ppm,GrnKOff_CalcIcpYld_kgha,GrnMc_CalcFh_%,GrnMgCnc_Icp_ppm,GrnMgOff_CalcIcpYld_kgha,GrnMnCnc_Icp_ppm,GrnMnOff_CalcIcpYld_kgha,GrnMoCnc_Icp_ppm,GrnMoOff_CalcIcpYld_kgha,GrnNaCnc_Icp_ppm,GrnNaOff_CalcIcpYld_kgha,GrnNiCnc_Icp_ppm,GrnNiOff_CalcIcpYld_kgha,GrnPCnc_Icp_ppm,GrnPOff_CalcIcpYld_kgha,GrnPbCnc_Icp_ppm,GrnPbOff_CalcIcpYld_kgha,GrnSCnc_Icp_ppm,GrnSOff_CalcIcpYld_kgha,GrnSeCnc_Icp_ppm,GrnSeOff_CalcIcpYld_kgha,GrnSsDrWt_Fh_g,GrnSsFrWt_Fh_g,GrnTiCnc_Icp_ppm,GrnTiOff_CalcIcpYld_kgha,GrnYld100_Fh_tha,GrnYld85_Fh_tha,GrnZnCnc_Icp_ppm,GrnZnOff_CalcIcpYld_kgha,HarPlL_Fh_m,HarPlW_Fh_m,KDe_CalcIcpYldRe_ppm,KWtGr_CalcIcpTgw_uggrain,LodAr_Vis_% 2019-08-05 2019-08-07,LodSev_Vis_0to10 2019-08-05 2019-08-07,MgDe_CalcIcpYldRe_ppm,MgWtGr_CalcIcpTgw_uggrain,MnDe_CalcIcpYldRe_ppm,MnWtGr_CalcIcpTgw_uggrain,MoDe_CalcIcpYldRe_ppm,MoWtGr_CalcIcpTgw_uggrain,NaDe_CalcIcpYldRe_ppm,NaWtGr_CalcIcpTgw_uggrain,NiDe_CalcIcpYldRe_ppm,NiWtGr_CalcIcpTgw_uggrain,NoGr_TgwMeas_No,NoGr_TgwMeas_No sample_1,NoGr_TgwMeas_No sample_2,PDe_CalcIcpYldRe_ppm,PWtGr_CalcIcpTgw_uggrain,PbDe_CalcIcpYldRe_ppm,PbWtGr_CalcIcpTgw_uggrain,SDe_CalcIcpYldRe_ppm,SWtGr_CalcIcpTgw_uggrain,SeDe_CalcIcpYldRe_ppm,SeWtGr_CalcIcpTgw_uggrain,TGW_CalcTGW_g,TGrUa_CalcFh_m2,TiDe_CalcIcpYldRe_ppm,TiWtGr_CalcIcpTgw_uggrain,WtGr_TgwMeas_g,WtGr_TgwMeas_g sample_1,WtGr_TgwMeas_g sample_2,ZnDe_CalcIcpYldRe_ppm,ZnWtGr_CalcIcpTgw_uggrain
90,2018-10-26,2019-08-21,1.8,4.483,19,31,1,31,ParW387_0078,4.938855087,0.635246581,-0.029595895,0.001155401,1.0,70.23836431,21.11859901,-0.018347709,0.000448365,,,1.404871534,0.059304856,-0.32797143,0.137751437,13.66648401,2.660389296,4.815,18.4185,0.094540162,0.0335,0.000171952,612.318,3.14296187,0.013,6.67276,,,1.7195,0.008826007,3.994,0.020500769,77.136,0.39593072,3791.681,19.46228725,13.97849462,1339.706,6.876565568,49.8425,0.255836146,0.0745,0.0003824,13.6395,0.070010074,0.3935,0.002019793,4207.6955,21.59764455,0.02,0.000102658,1870.0725,9.598879279,0.047,0.000241246,72.0,83.7,3.578,0.018365486,5.132891521,6.038695907,30.939,0.158806531,4.483,1.8,-546.6213817,130.773537,95.0,9.0,118.5776277,46.20591556,7.652645008,1.719047572,-0.220105635,0.002569475,-0.900113869,0.470420813,0.2236106,0.013571655,,504.0,505.0,11.68706697,145.121708,-0.022005789,0.000689792,128.2542305,64.49804063,-0.018005869,0.001621011,34.48959366,14.88243547,2.354682343,0.123403766,,17.7,17.1,4.084032672,1.067073538
91,2018-10-26,2019-08-21,1.8,4.483,19,32,1,32,ParW451_0057,46.9165035,1.871799504,-0.020200397,0.00101875,1.0,61.56148009,19.0704502,0.000120761,0.000954067,0.015261757,0.001083433,0.331798336,0.019404762,-0.893214379,0.106807044,87.05267578,4.659746329,5.768,57.8765,0.359761873,0.0315,0.000195805,589.663,3.665360992,0.0295,0.000183373,0.0335,0.000208237,0.6,0.003729616,3.3025,0.020528428,144.0805,0.895608245,4413.8025,27.43631449,13.03813038,1199.835,7.458206476,41.3075,0.256768526,0.105,0.000652683,15.757,0.097945934,0.3055,0.001898996,4026.188,25.02689238,0.0465,0.000289045,1514.973,9.41711272,,,70.7,81.3,4.0265,0.025028832,6.216026767,7.312972667,25.27,0.157078996,4.483,1.8,106.8403225,142.7479777,95.0,9.0,27.82258852,38.8041875,0.143381076,1.335937004,-0.194564171,0.003395833,1.299682113,0.509601389,0.150699207,0.009880258,,500.0,508.0,-51.96991369,130.2120325,0.00252392,0.001503869,-169.9746502,48.9961506,,,32.34126984,19.22010731,2.978694626,0.130222123,,16.6,16.0,0.194265885,0.817263889
92,2018-10-26,2019-08-21,1.8,4.483,19,33,1,33,ParW496_0038,-2.724235543,0.323023553,-0.036506551,0.000703792,,-46.72923401,16.74960719,0.04820417,0.00269501,,,-0.101319655,0.006471457,0.847495791,0.175158483,-2.673807892,1.969022355,5.362,9.409,0.053741197,0.0205,0.000117089,487.881,2.786620145,0.0785,0.000448367,,,0.1885,0.001076652,5.102,0.029140991,57.3535,0.327584838,4364.486,24.92854735,14.04358354,1424.6645,8.137227717,46.4895,0.265533147,0.1565,0.000893878,13.6545,0.077990134,0.156,0.000891022,4480.622,25.59187902,,,1834.6225,10.47877662,,,71.0,82.6,1.081,0.006174326,5.71167999,6.719623517,30.3415,0.173300938,4.483,1.8,42.93069478,149.8386411,95.0,9.0,229.7819284,48.91063752,4.847761423,1.596046707,-0.140755298,0.005372854,-0.84113786,0.468777246,-0.005826592,0.005355689,,500.0,502.0,347.5886404,153.8257453,,,123.1938414,62.98504391,,,34.33133733,16.63692834,-0.048530213,0.037112176,,17.5,16.9,4.437290825,1.041664271
93,2018-10-26,2019-08-21,1.8,4.483,19,34,1,34,ParW103_0046,-2.372919287,0.556521592,-0.074890737,0.000116119,,-93.12100575,18.08004264,-0.000403384,0.001296667,-0.02003621,0.000232239,-0.148904657,0.008747662,0.075108297,0.176540199,-6.260802382,2.538060498,3.476,14.378,0.053581783,0.003,1.118,467.1065,1.740742742,0.0335,0.000124843,0.006,2.23599,0.226,0.000842223,4.561,0.016997254,65.572,0.244363936,4228.0625,15.75651186,13.4872418,1317.417,4.909552919,45.1105,0.168111074,0.188,0.00070061,13.731,0.05117064,0.1625,0.000605581,4258.8065,15.87108401,,,1995.893,7.437995945,,,71.2,82.3,1.404,0.005232218,3.726650649,4.384294882,30.513,0.113711291,4.483,1.8,-150.9290536,163.6533644,95.0,9.0,32.5210864,50.99255851,1.588925828,1.746068109,-0.100167938,0.007276816,-0.915459228,0.531478507,-0.026979026,0.006289801,,501.0,504.0,-90.20795659,164.8433561,,,180.2392704,77.25396786,,,38.70646766,9.627979184,-0.047186287,0.054343881,,19.7,19.2,1.348043709,1.181050448
94,2018-10-26,2019-08-21,1.8,4.483,19,35,1,35,ParW387_0062,24.26137471,1.557739821,0.075322664,0.005811321,1.0,-36.49160584,19.96676142,0.01280622,0.001777805,0.239825071,0.010150695,-0.115961097,0.009711023,-0.33644776,0.158129096,78.95561364,5.738774826,3.597,40.744,0.156537783,0.152,0.000583982,522.2475,2.00646637,0.0465,0.000178652,0.2655,0.001020047,0.254,0.000975864,4.136,0.015890444,150.1025,0.576691355,4300.675,16.52312315,13.81011097,1189.638,4.570569777,110.3115,0.423814982,0.073,0.000280465,14.173,0.054452435,0.51,0.001959412,3789.1625,14.55790047,0.0075,2.88149,1723.06,6.619968394,0.0215,8.2626,69.9,81.1,1.8265,0.007017383,3.841983677,4.519980796,25.394,0.097563333,4.483,1.8,-74.97942586,164.4250124,95.0,9.0,-90.02801043,45.48268421,66.89914695,4.217470457,-0.215695927,0.002790963,-0.464696292,0.541867428,0.322127619,0.01949851,,502.0,505.0,-547.3031477,144.8686755,-0.032157546,0.000286743,-86.53810477,65.87667329,-0.041534325,0.000821996,38.23237339,10.04903263,0.394002388,0.06983143,,19.4,19.1,-3.581502247,0.97087289
95,2018-10-26,2019-08-21,1.8,4.483,19,36,1,36,ParW218_0010,-11.60681393,0.122624427,-0.057128234,0.00050319,,-63.90605014,10.2878002,0.011950997,0.000955035,,,-0.218131726,0.003532602,0.229198492,0.097690828,-19.02254936,1.128029711,3.165,5.9705,0.020128966,0.0245,8.25994,500.906,1.688756391,0.0465,0.00015677,,,0.172,0.000579881,4.7565,0.016036082,54.923,0.185167611,4790.81,16.15175503,14.04358354,1282.783,4.324779479,49.083,0.165478613,0.1835,0.000618653,13.401,0.045180182,0.11,0.000370854,4402.7315,14.8433857,,,1858.1755,6.264659939,0.04,0.000134856,71.0,82.6,0.873,0.002943236,3.371403798,3.96635741,37.294,0.125733133,4.483,1.8,401.5394818,98.3954995,60.0,8.0,-18.22197336,26.34629093,5.225004768,1.008085543,-0.103041637,0.003768794,-1.272450676,0.275234895,-0.08442779,0.002259222,,502.0,501.0,15.06441344,90.42499392,,,23.86933664,38.16392353,-0.02231563,0.000821535,20.53838485,16.41513597,-0.63575083,0.01793001,,10.3,10.3,7.545490548,0.765958524
96,2018-10-26,2019-08-21,1.8,4.483,19,37,1,37,ParW231_0002,-7.038553886,0.257928571,-0.025367336,0.001519643,,-148.7124598,16.11944732,0.007778143,0.001601786,-0.01041424,0.000451786,-0.093160218,0.008974107,0.51760068,0.198436607,-6.065673318,2.340742857,4.849,6.28,0.032669443,0.037,0.000192479,392.4735,2.041702335,0.039,0.000202883,0.011,5.72235,0.2185,0.001136668,4.8315,0.025134142,56.992,0.296480398,4432.3125,23.05751287,13.42925659,1248.5365,6.495062436,40.8455,0.212484034,0.075,0.000390161,12.5355,0.065211434,0.1465,0.000762114,4163.693,21.66011646,,,1847.3325,9.610083427,,,72.2,83.4,0.857,0.004458235,5.202140615,6.120165429,32.3755,0.168421903,4.483,1.8,96.01382073,182.0414062,95.0,8.0,30.54830414,51.27917768,-1.278775653,1.677583036,-0.219922654,0.003080357,-1.998852364,0.514850893,-0.022424726,0.006016964,,505.0,503.0,-24.78078608,171.0088196,,,109.1501927,75.87258482,,,41.07142857,12.6660815,-0.355096466,0.035198214,,21.2,20.2,5.634286045,1.329708036
97,2018-10-26,2019-08-21,1.8,4.483,19,38,1,38,ParW305_0039,-10.55665863,0.0998376,0.012329419,0.002564293,2.0,-13.30174794,17.96259955,0.01513939,0.001579333,-0.0096534,0.00040757,-0.152432747,0.005519173,-0.013798916,0.146351494,-21.8587347,1.414708466,4.766,2.9395,0.015067268,0.0755,0.000386997,528.8695,2.71087541,0.0465,0.000238349,0.012,6.1595,0.1625,0.000832941,4.309,0.022087041,41.653,0.213504642,3756.316,19.25409705,13.21428571,1134.239,5.81387396,40.728,0.208763284,0.1625,0.000832941,13.549,0.069449365,0.0985,0.000504891,3622.96,18.57054184,,,1609.463,8.249773659,,,72.9,84.0,0.4,0.002050317,5.125792677,6.030344326,27.0265,0.138532236,4.483,1.8,-582.1917847,127.5800554,95.0,8.0,-87.21127719,38.52345608,-1.468577643,1.383291633,-0.132073137,0.005519173,-0.991153235,0.460180179,-0.07148829,0.003345468,,503.0,501.0,-573.8208227,123.0507331,,,-132.7279982,54.66403217,,,33.96414343,15.09177668,-0.82446796,0.013585657,,17.0,17.1,0.159871618,0.917931922
98,2018-10-26,2019-08-21,1.8,4.483,19,39,1,39,Crusoe,,0.107175818,,0.00181338,3.0,,16.2547109,,0.000491477,,0.000457582,,0.004592765,,0.106802973,,1.20645669,8.703,3.162,0.029818712,0.0535,0.000504523,479.5615,4.522424506,0.0145,0.00013674,0.0135,0.000127309,0.1355,0.00127781,3.151,0.029714978,35.594,0.335663263,4221.8885,39.81381327,12.56218905,955.9085,9.014535207,38.6295,0.364289038,0.2005,0.001890782,13.151,0.124018306,0.0915,0.000862875,3025.0925,28.52762879,,,1438.2455,13.5631336,,,70.3,80.4,0.6285,0.005926964,9.430332722,11.09450908,19.698,0.185758694,4.483,1.8,,143.1006806,100.0,0.0,,32.4004665,,1.309344797,,0.006795937,,0.445752428,,0.003101388,,504.0,505.0,,102.5353454,,,,48.74925282,,,33.89494549,27.82223894,,0.021302973,,17.3,16.9,,0.667662636
99,2018-10-26,2019-08-21,1.8,4.483,19,40,1,40,ParW145_0046,-2.708213702,0.3892935,-0.033222634,0.0011445,,-12.23927331,17.5314183,0.004766693,0.0012099,-0.001657609,0.00070305,-0.100515497,0.0076845,-0.769773423,0.1180143,-11.43107936,1.79642355,4.329,11.905,0.055305844,0.035,0.000162596,536.129,2.490639818,0.037,0.000171887,0.0215,9.9884,0.235,0.001091716,3.609,0.016765963,54.9365,0.255212895,4085.8365,18.98115393,13.40450771,1149.431,5.339794371,46.3,0.215091188,0.2045,0.000950025,12.9965,0.060376515,0.119,0.000552826,3870.1575,17.97919599,,,1828.5995,8.494938205,,,73.0,84.3,1.1885,0.005521293,4.645598014,5.465409428,24.9935,0.116109754,4.483,1.8,-266.5655781,133.6068535,95.0,8.0,-93.79423314,37.5863937,3.648674912,1.51401,-0.087874831,0.00668715,-1.580138145,0.42498555,-0.057677638,0.0038913,,500.0,500.0,-378.8708981,126.5541503,,,61.19561353,59.79520365,,,32.7,14.20672175,-0.113779168,0.03886395,,16.7,16.0,-2.661929501,0.81728745
100,2018-10-26,2019-08-21,1.8,4.483,19,41,1,41,ParW397_0059,-2.512986763,0.434092934,-0.052131648,0.000549068,1.0,-8.051031804,19.72906447,0.006955151,0.001427576,-0.012332776,0.000384347,-0.062070672,0.009846614,0.263314216,0.169478901,-7.774862528,2.122183317,4.373,11.859,0.056321896,0.015,7.12394,538.979,2.559770581,0.039,0.000185223,0.0105,4.98676,0.269,0.001277561,4.63,0.021989239,57.976,0.27534516,4790.168,22.7499237,12.3623011,1270.804,6.035423816,41.436,0.196791812,0.2435,0.001156453,14.491,0.068822042,0.0785,0.00037282,4210.809,19.99837656,,,1900.412,9.025618306,,,71.6,81.7,1.687,0.008012062,4.749295577,5.587406561,29.972,0.142345887,4.483,1.8,440.7663809,175.3417727,90.0,8.0,32.28104709,46.5171631,-1.117122826,1.516744652,-0.049349553,0.008913199,-0.077759265,0.530436016,-0.09673308,0.002873454,,514.0,505.0,-26.93658578,154.134618,,,138.4528118,69.5636581,,,36.60451423,12.97461714,0.401524086,0.061751816,,18.9,18.4,2.486911321,1.0971105
101,2018-10-26,2019-08-21,1.8,4.483,19,42,2,42,ParW912_0045,18.66649513,1.251999355,,,,-49.33162073,18.09215377,0.011176236,0.001595333,0.001101027,0.0009572,0.490473208,0.030612661,0.960215126,0.192893446,13.35525034,3.010835899,3.479,35.3155,0.133155721,,,510.3305,1.924181331,0.045,0.000169671,0.027,0.000101802,0.8635,0.003255793,5.441,0.020515079,84.9275,0.320215841,4359.963,16.43907117,12.545676,1253.1295,4.724876113,44.227,0.166756186,0.2125,0.000801223,16.025,0.06042164,0.251,0.000946386,4252.666,16.034512,0.046,0.000173441,1961.0645,7.394117538,,,71.8,82.1,4.1635,0.015698315,3.770461164,4.435836664,33.536,0.126446186,4.483,1.8,-17.76090902,154.5686982,95.0,9.0,-29.77977755,44.42574295,0.746914668,1.567928401,-0.0758685,0.007533515,1.381869469,0.56811569,0.062131276,0.008898411,,506.0,501.0,-91.58165399,150.7648224,0.006472558,0.001630785,147.7110659,69.52333928,,,35.45183714,10.63544648,2.719412811,0.147603724,,18.0,17.7,4.443009904,1.18891281
102,2018-10-26,2019-08-21,1.8,4.483,19,43,2,43,ParW396_0012,-2.702728042,0.312561945,0.074898507,0.004365252,1.0,142.5073071,22.39618855,0.00768777,0.001256663,-0.001346377,0.000611797,0.092293539,0.012649309,-0.255556122,0.132280355,-13.95747697,1.525308243,5.26,9.4515,0.053898652,0.132,0.000752751,677.234,3.862032417,0.038,0.000216701,0.0185,0.000105499,0.3825,0.002181266,4.0,0.022810623,46.1235,0.263026446,3645.5375,20.78924567,12.51518834,1104.989,6.30137196,40.7135,0.232175078,0.2025,0.001154788,14.1215,0.080530054,0.1245,0.000709981,3660.4875,20.87450037,,,1811.1705,10.32848201,,,72.0,82.3,1.687,0.00962038,5.702655828,6.709006856,28.182,0.160712247,4.483,1.8,-676.2789167,120.558249,95.0,9.0,-90.30278221,36.5420844,-0.936784517,1.346399062,-0.094713986,0.006696693,-0.374823511,0.46699926,-0.037452303,0.004117226,,505.0,508.0,-473.5277335,121.0526468,,,99.26802274,59.89556935,,,33.07008885,17.24415031,0.556007503,0.05578924,,16.8,16.7,2.26296711,0.931981244
103,2018-10-26,2019-08-21,1.8,4.483,19,44,2,44,Crusoe,,0.117852725,,0.003327354,3.0,,16.40997235,,0.000518781,,,,0.007101933,,0.124256987,,1.228902676,8.863,3.294,0.031695197,0.093,0.000894855,458.661,4.413281955,0.0145,0.00013952,,,0.1985,0.001909987,3.473,0.033417553,34.348,0.330499887,4021.294,38.69329253,12.39470517,909.983,8.755947319,36.623,0.352390164,0.1875,0.001804144,12.3345,0.118683791,0.0875,0.000841934,2854.8505,27.46965666,,,1468.444,14.12951484,0.104,0.001000698,72.8,83.1,0.5835,0.005614495,9.622099884,11.32011751,19.151,0.184272835,4.483,1.8,,143.8738488,100.0,0.0,,32.55736997,,1.310297621,,0.006708375,,0.441303717,,0.003130575,,506.0,503.0,,102.1408355,,,,52.53798652,,0.003720912,35.77799802,26.89390245,,0.020876462,,18.0,18.1,,0.68518444
104,2018-10-26,2019-08-21,1.8,4.483,19,45,2,45,ParW218_0060,-0.218037873,0.510559526,-0.032323352,0.001282725,1.0,-76.5951347,16.6054847,0.009662925,0.001476012,0.006663532,0.001054294,0.242537097,0.020400592,1.541570891,0.208293386,2.038844543,2.415950247,4.306,14.528,0.06666173,0.0365,0.00016748,472.51,2.168112206,0.042,0.000192717,0.03,0.000137655,0.5805,0.002663624,5.927,0.02719604,68.746,0.315441031,4198.7015,19.26574246,14.01197605,1371.392,6.292632398,51.7135,0.237287403,0.2795,0.001282486,12.888,0.05913659,0.1815,0.000832813,4245.08,19.47855022,,,2028.4245,9.307426123,,,71.8,83.5,1.403,0.006437666,4.58850015,5.398235471,37.1885,0.170639438,4.483,1.8,-155.3526882,147.5555512,95.0,9.0,125.5776014,48.19501994,9.008102867,1.817374729,-0.01261344,0.009822507,-1.692976407,0.452924778,0.004026961,0.00637848,,505.0,508.0,-10.1609305,149.1854373,,,258.0226584,71.28520454,,,35.14313919,13.05660296,0.091468639,0.049305824,,17.9,17.7,9.439277582,1.306920632
105,2018-10-26,2019-08-21,1.8,4.483,19,46,2,46,ParW231_0040,-2.834183148,0.255029851,0.014950349,0.002402985,,-112.250395,16.90976418,0.00320147,0.001295522,-0.01201368,0.000146269,-0.030920285,0.008358209,0.515671821,0.192656716,-6.31105449,1.903331343,6.603,6.1025,0.043241093,0.0575,0.000407433,404.6265,2.867102336,0.031,0.00021966,0.0035,2.483,0.2,0.00141716,4.61,0.032665537,45.544,0.322715662,4228.7545,29.96410741,13.4057971,1137.263,8.058417835,43.1635,0.305847916,0.2325,0.001647448,13.697,0.097054199,0.085,0.000602293,3719.0855,26.35269495,,,1701.489,12.05641026,,,71.7,82.8,0.651,0.004612856,7.085799709,8.336234952,26.4785,0.187621348,4.483,1.8,-53.0410496,176.7240687,70.0,7.0,4.691400637,47.52740896,2.823061665,1.803847761,-0.071045946,0.009716418,-0.694233047,0.57241194,-0.057684428,0.003552239,,503.0,502.0,-264.4367777,155.4244687,,,62.20926254,71.10700299,,,41.79104478,16.95530645,-0.255866526,0.02720597,,21.2,20.8,2.831515352,1.106564179
106,2018-10-26,2019-08-21,1.8,4.483,19,47,2,47,ParW231_0035,1.96516946,0.482049851,-0.031452175,0.000796627,,-97.20831177,15.68058829,-0.007681843,0.000796627,-0.001259821,0.000633681,0.945661355,0.044212798,0.185876701,0.159361607,2.280423943,2.183427827,5.631,13.3125,0.080534253,0.022,0.000133089,433.042,2.619696818,0.022,0.000133089,0.0175,0.000105867,1.221,0.007386466,4.401,0.026623943,60.2985,0.364777062,4052.425,24.5152315,13.30845771,1224.165,7.405612285,44.747,0.270697931,0.261,0.001578925,13.854,0.083810069,0.2975,0.001799733,3809.839,23.04770231,,,1748.6665,10.5785953,,,69.7,80.4,2.6415,0.015979811,6.049521335,7.117083924,28.7145,0.17370898,4.483,1.8,-259.3549638,146.7395957,95.0,9.0,44.6022163,44.32740327,3.425199358,1.620303075,-0.037801918,0.009450893,-0.615968872,0.501657738,0.140379704,0.010772569,,502.0,506.0,-286.4355355,137.9554797,,,54.97638939,63.3197691,,,36.21031746,16.7066233,1.566713925,0.095649554,,18.2,18.3,3.365252493,1.039761161
107,2018-10-26,2019-08-21,1.8,4.483,19,48,2,48,ParW387_0078,-7.438594466,0.275948813,,,1.0,15.79851474,22.53656751,0.005990223,0.001522255,,,-0.045743491,0.011396884,0.737063724,0.20436276,-9.561591616,2.246307864,4.437,6.8885,0.032848458,,,562.5795,2.682713047,0.038,0.000181207,,,0.2845,0.001356665,5.1015,0.024326981,56.0745,0.267396506,3610.1925,17.21554113,13.27543424,1374.402,6.553964688,52.8185,0.251869965,0.284,0.001354281,11.473,0.054710075,0.136,0.000648529,4039.409,19.26230022,,,1791.4995,8.54293319,,,69.9,80.6,1.457,0.006947841,4.768593678,5.61011021,32.7785,0.156307348,4.483,1.8,-738.6507342,144.6219547,95.0,9.0,136.7541407,55.05764688,10.2836526,2.115874629,-0.008937899,0.011376855,-3.094293006,0.45960089,-0.038964248,0.005448071,,508.0,503.0,-196.2368561,161.8160875,,,30.55356939,71.76630045,,,40.05934718,11.90382274,0.174651169,0.058366469,,20.3,20.2,5.325111723,1.313085312
108,2018-10-26,2019-08-21,1.8,4.483,19,49,2,49,ParW560_0088,-1.734652649,0.410320879,0.004113674,0.002413187,1.0,49.35973846,23.09627473,0.006724938,0.001463736,,,-0.058829842,0.009118681,0.797327833,0.1998,-5.771346503,2.143701099,5.31,10.372,0.059360069,0.061,0.00034911,583.8225,3.341278827,0.037,0.000211755,,,0.2305,0.001319176,5.0505,0.028904554,54.188,0.31012374,3941.252,22.55620819,13.02816901,1337.1785,7.652816069,47.6855,0.272909234,0.155,0.000887082,13.62,0.077948722,0.114,0.000652434,4083.772,23.37186545,,,1794.6065,10.27072561,,,74.1,85.2,1.7775,0.010172823,5.723107326,6.733067442,33.3655,0.190954337,4.483,1.8,-379.9726586,155.9176615,95.0,9.0,142.8141135,52.89936923,6.054583184,1.886459341,-0.142307612,0.006131868,-0.874769618,0.538813187,-0.047667403,0.00450989,,501.0,500.0,-48.01800847,161.5558154,,,83.77784003,70.99542198,,,39.56043956,14.46674352,0.649821483,0.070318681,,19.9,19.7,7.480062161,1.319953846
109,2018-10-26,2019-08-22,1.8,4.483,19,50,2,50,ParW231_0065,-9.11368511,0.159768831,0.018581581,0.003269822,,-172.9611675,15.07192393,0.003528431,0.001418979,-0.007482836,0.000555253,-0.154257134,0.006231169,1.101154037,0.22205996,-14.67112376,1.956443261,5.023,3.8845,0.020742684,0.0795,0.000424519,366.4475,1.956778098,0.0345,0.000184225,0.0135,7.2881,0.1515,0.000808989,5.399,0.0288299,47.5675,0.254003758,4462.447,23.8288392,14.21568627,1160.9205,6.19915215,35.9475,0.191954593,0.2155,0.00115074,11.6265,0.062083874,0.1555,0.000830348,3718.939,19.85861107,,,1832.0675,9.782982712,,,70.0,81.6,0.682,0.003641784,5.339859318,6.282187433,29.461,0.157317595,4.483,1.8,130.1331715,183.5396933,95.0,9.0,-50.82268955,47.74846457,-6.046355152,1.478514618,-0.080053123,0.008863479,-2.897388577,0.478195986,-0.011506236,0.006395689,,504.0,505.0,-454.5503039,152.9593345,,,101.11619,75.3526276,,,41.12983152,12.98293507,-0.507780395,0.028050545,,21.2,20.3,2.946012356,1.211725966
110,2018-10-26,2019-08-22,1.8,4.483,19,51,2,51,ParW324_0027,-4.021650793,0.202377384,0.046638679,0.003575221,2.0,5.364482173,20.78542262,0.015561261,0.001728024,-0.000255349,0.000615733,0.492772861,0.028879843,1.016678877,0.203390364,0.057121473,2.080421239,6.562,5.0945,0.035705572,0.09,0.000630779,523.237,3.667185501,0.0435,0.000304876,0.0155,0.000108634,0.727,0.005095289,5.12,0.035884293,52.371,0.367050059,3893.008,27.28473424,13.81345927,1181.752,8.282487285,45.941,0.321984434,0.1745,0.00122301,15.7205,0.110179497,0.198,0.001387713,3635.618,25.48077757,,,1681.404,11.78437375,,,73.0,84.7,2.071,0.014514916,7.008650956,8.245471714,31.7915,0.222815527,4.483,1.8,-391.0198264,154.6484987,60.0,6.0,45.68200546,46.94472055,5.527501298,1.824991544,-0.128692763,0.006931957,1.323405236,0.624491839,0.054240852,0.007865487,,509.0,508.0,-356.2984469,144.4237632,,,38.07352431,66.79323658,,,39.72468043,17.64306441,1.151632216,0.082269813,,20.3,20.1,8.017785451,1.262907178
111,2018-10-26,2019-08-22,1.8,4.483,19,52,2,52,Crusoe,,,,,3.0,,,,,,,,,,,,,,3.4335,,0.0095,,435.4965,,0.0295,,0.001,,0.1625,,4.1035,,34.125,,4012.353,,12.79503106,937.6235,,32.4475,,0.271,,12.9555,,0.085,,2807.135,,,,1419.0125,,,,70.2,80.5,0.8645,,,,21.7215,,4.483,1.8,,,100.0,0.0,,,,,,,,,,,,501.0,506.0,,,,,,,,,37.040715,,,,,18.8,18.5,,
112,2018-10-26,2019-08-22,1.8,4.483,19,53,2,53,ParW566_0050,14.07119103,1.003519329,0.038952247,0.003599901,1.0,86.84525891,25.38047002,0.003838093,0.001352564,,,-0.020783228,0.009592801,1.583295076,0.238592308,7.690598976,2.595716174,6.114,24.113,0.159404608,0.0865,0.000571828,609.853,4.031575438,0.0325,0.000214849,,,0.2305,0.001523774,5.733,0.037899333,62.371,0.412318037,3700.598,24.46366584,12.75,1138.7795,7.52816738,35.205,0.23273086,0.268,0.001771676,14.1545,0.093571622,0.37,0.002445971,3647.594,24.11327054,0.0385,0.000254513,1777.3405,11.74952374,0.0165,0.000109077,69.8,80.0,1.131,0.007476739,6.61073314,7.777333106,31.6885,0.209484217,4.483,1.8,-594.943463,154.0091081,99.0,8.0,-15.33451623,47.392993,-5.585329442,1.465139053,-0.033371116,0.011153452,-0.272828327,0.58907288,0.220697661,0.015398422,,508.0,506.0,-387.6178909,151.8032217,-0.006194075,0.001602268,113.1171277,73.9682141,-0.050762908,0.000686686,41.617357,15.88455783,0.147153228,0.047069231,,21.4,20.8,7.261137997,1.318791617
